stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,vehicle_type
1:RAICRUEF,RAINES ROAD at CRUMP BOULEVARD,st 7211,35.034859,-89.859522,,1,,
1:RAIHICEN,RAINES ROAD at HICKORY GROVE ROAD,st 7210,35.034821,-89.863026,,1,,
1:GOODOUNF,GOODLETT STREET at DOUGLASS AVENUE,st 7045,35.109917,-89.926094,,1,,
1:PARCHENN,PARK AVENUE at CHERRY ROAD,st 6653,35.106937,-89.915612,,1,,
1:GOOGRANF,GOODLETT STREET at GRANDVIEW AVENUE,st 7047,35.119149,-89.925822,,1,,
1:GOOSPONF,GOODLETT STREET at SPOTTSWOOD AVENUE,st 7046,35.11317,-89.925955,,1,,
1:LATBONNN,LATHAM STREET at BOND AVENUE,st 4819,35.108484,-90.051794,,1,,
1:AIRPECNN,AIRWAYS BOULEVARD at PECAN CIRCLE,st 5321,35.082198,-89.985545,,1,,
1:BELKANWN,BELZ BOULEVARD at KANSAS STREET,st 4880,35.092613,-90.066829,,1,,
1:LATBULNF,LATHAM STREET at BULLINGTON AVENUE,st 4820,35.109324,-90.051905,,1,,
1:KANJOUNF,KANSAS STREET at JOUBERT AVENUE,st 443,35.094472,-90.067305,,1,,
1:KANFIRNF,KANSAS STREET at 1ST AVENUE,st 390,35.093418,-90.067415,,1,,
1:MADWATWN,MADISON AVENUE at WATKINS STREET,st 760,35.138759,-90.013992,,1,,
1:MADMCNWN,MADISON AVENUE at MCNEIL STREET,st 759,35.138553,-90.011878,,1,,
1:KNIKIREM,KNIGHT ARNOLD ROAD at KIRBY PARKWAY,st 2379,35.060115,-89.848596,,1,,
1:KNIKNIEM,KNIGHT ARNOLD RD at KNIGHT TRAILS CIRCLE,st 6245,35.060107,-89.849115,,1,,
1:KNIKIREN,KNIGHT ARNOLD ROAD at KIRBY PARKWAY,st 2381,35.060115,-89.844151,,1,,
1:KNIKN1EM,KNIGHT ARNOLD RD at KNIGHT TRAILS CIRCLE,st 2380,35.060112,-89.847048,,1,,
1:MTMKIRWF,MT MORIAH ROAD at KIRBY PARKWAY,st 2625,35.064371,-89.844703,,1,,
1:KIRLENNN,KIRBY PARKWAY at LENOX PARK DRIVE,st 6246,35.061276,-89.843694,,1,,
1:MTMWHIWF,MT MORIAH ROAD at WHISPERING LANE,st 6571,35.065395,-89.847641,,1,,
1:MTMAUTWN,MT MORIAH ROAD at AUTUMNWOOD AVENUE,st 6570,35.064686,-89.846316,,1,,
1:MTMKIRWM,MT MORIAH EXT at KIRBY DOWNS DRIVE,st 2626,35.067376,-89.850477,,1,,
1:MTMMORWF,MT MORIAH ROAD at MORIAH TRAIL,st 6572,35.06655,-89.848931,,1,,
1:MTMCHAWN,MT MORIAH ROAD at CHARLESTOWN PL,st 2627,35.068821,-89.854088,,1,,
1:MTMR13WM,MT MORIAH ROAD at RIDGEWAY ROAD,st 6573,35.068256,-89.852785,,1,,
1:MTMRI2WN,MT MORIAH EXT at RIDGEWAY ROAD,st 2629,35.071865,-89.861986,,1,,
1:MTMRI1WN,MT MORIAH ROAD at RIDGEWAY ROAD,st 2628,35.069593,-89.856054,,1,,
1:HIGOAKNN,HIGHLAND STREET at OAKLEY AVENUE,st 3174,35.136409,-89.94488,,1,,
1:HIGNORNN,HIGHLAND STREET at NORTHWOOD DRIVE,st 3173,35.134095,-89.94495,,1,,
1:HIGCHANF,HIGHLAND STREET at CHARLESWOOD AVENUE,st 3176,35.142996,-89.944659,,1,,
1:HIGWAYNN,HIGHLAND STREET at WAYNOKA AVENUE,st 3175,35.137741,-89.944834,,1,,
1:SOUJOSWN,SOUTHERN AVENUE at JOSEPHINE STREET,st 3484,35.1157,-89.969542,,1,,
1:HIGSHINN,HIGHLAND STREET at SHIRLWOOD AVENUE,st 3177,35.144408,-89.944613,,1,,
1:SOUBUNWM,SOUTHERN AVENUE at BUNTYN STREET,st 3486,35.115755,-89.971379,,1,,
1:SOUMARWN,SOUTHERN AVENUE at MARIANNA STREET,st 3485,35.115727,-89.970649,,1,,
1:SOUHOLWN,SOUTHERN AVENUE at N HOLLYWOOD STREET,st 3488,35.115875,-89.975993,,1,,
1:SOUBOSWN,SOUTHERN AVENUE at BOSTON STREET,st 3487,35.115792,-89.973315,,1,,
1:AIRLAMNF,AIRWAYS BOULEVARD at LARMA AVENUE,st 3336,35.105649,-89.985397,,1,,
1:AIRRILNN,AIRWAYS BOULEVARD at RILEY AVENUE,st 5331,35.103934,-89.986063,,1,,
1:FARFINNF,FARONIA ROAD at FINLEY ROAD,st 5399,35.030532,-90.019718,,1,,
1:AIRPRONN,AIRWAYS BOULEVARD at PROGRESS AVENUE,st 3337,35.106855,-89.984964,,1,,
1:FARRAINN,FARONIA ROAD at RAINES ROAD,st 5401,35.034965,-90.01966,,1,,
1:FARWESNF,FARONIA ROAD at WESLEY DRIVE,st 5400,35.032534,-90.019661,,1,,
1:STABRUEN,STAGE ROAD at NEW BRUNSWICK ROAD,st 6167,35.204175,-89.778141,,1,,
1:STANEWEM,STAGE ROAD at NEW BRUNSWICK ROAD,st 1041,35.204134,-89.77977,,1,,
1:MENDURNM,MENDENHALL ROAD at DURBIN AVENUE,st 3109,35.155233,-89.897604,,1,,
1:MENTUTNN,MENDENHALL ROAD at TUTWILER AVENUE,st 3107,35.150193,-89.897759,,1,,
1:SYCSUMNF,SYCAMORE VIEW ROAD at SUMMER AVENUE,st 7072,35.172256,-89.868501,,1,,
1:WATSUTSM,WATKINS STREET at SOUTH SUTTON DRIVEIVE,st 1498,35.223292,-90.003305,,1,,
1:SYCSYWNF,SYCAMORE VIEW RD at SYCAMORE WOODS DRIVE,st 7074,35.180669,-89.871259,,1,,
1:SYCSYCNF,SYCAMORE VIEW RD at SYCAMORE HEIGHTS LN,st 7073,35.17689,-89.871346,,1,,
1:PARECHWN,PARK AVENUE at ECHLES STREET,st 2162,35.107787,-89.938477,,1,,
1:PARGOOWF,PARK AVENUE at GOODMAN STREET,st 2161,35.10773,-89.936243,,1,,
1:PARHIGWM,PARK AVENUE at HIGHLAND STREET,st 2164,35.107935,-89.943522,,1,,
1:PARPATWN,PARK AVENUE at PATTERSON STREET,st 2163,35.10787,-89.941508,,1,,
1:HIGWINNM,HIGHLAND STREET at WINDOVER ROAD,st 3284,35.125695,-89.945208,,1,,
1:PARHI1WM,PARK AVENUE at HIGHLAND STREET,st 2165,35.107973,-89.94517,,1,,
1:HIGWA1NN,HIGHLAND STREET at WALNUT GROVE ROAD,st 3288,35.131861,-89.944987,,1,,
1:HIGPOPNN,HIGHLAND STREET at POPLAR AVENUE,st 3285,35.127393,-89.945167,,1,,
1:THIMITSM,3RD STREET at EAST MITCHELL ROAD,st 5014,35.05748,-90.059832,,1,,
1:THIBE1SN,3RD STREET at BELLE HAVEN ROAD,st 5013,35.059768,-90.059589,,1,,
1:PERAMBNN,PERKINS ROAD at AMBOY ROAD,st 3136,35.095548,-89.906731,,1,,
1:PERQUINN,PERKINS ROAD at QUINCE ROAD,st 2823,35.091079,-89.906873,,1,,
1:PERDEENM,PERKINS ROAD at DEE ROAD,st 3138,35.098354,-89.906614,,1,,
1:PERFLANN,PERKINS ROAD at FLAMINGO ROAD,st 3137,35.096388,-89.906707,,1,,
1:WEARAINF,WEAVER ROAD at RAINES ROAD,st 5833,35.036421,-90.098365,,1,,
1:WEARAINN,WEAVER ROAD at RAINES ROAD,st 5613,35.035375,-90.098972,,1,,
1:CHECAREM,CHELSEA AVENUE at CARPENTER STREET,st 4579,35.174296,-89.967672,,1,,
1:CHEFAIEF,CHELSEA AVENUE at FAIRFAX STREET,st 4578,35.174387,-89.970075,,1,,
1:CHECAREF,CHELSEA AVENUE at CARPENTER STREET,st 4581,35.17414,-89.963343,,1,,
1:CHECA1EM,CHELSEA AVENUE at CARPENTER STREET,st 4580,35.174177,-89.964417,,1,,
1:CHESUNEN,CHELSEA AVENUE at SUNSET STREET,st 4583,35.173806,-89.959568,,1,,
1:CHEWAREF,CHELSEA AVENUE at WARFORD STREET,st 4582,35.174076,-89.961912,,1,,
1:RANORMSN,RANGE LINE ROAD at ORMAN AVENUE,st 1574,35.218367,-89.975679,,1,,
1:RANFRASF,RANGE LINE ROAD at FRAYSER BOULEVARD,st 1573,35.219931,-89.975666,,1,,
1:CHELEWWN,CHELSEA AVENUE at LEWIS STREET,st 1609,35.170132,-90.019693,,1,,
1:CHEBELWN,CHELSEA AVENUE at BELLEVUE BOULEVARD,st 1608,35.171049,-90.017135,,1,,
1:CHEPEAWN,CHELSEA AVENUE at PEARCE STREET,st 1613,35.167086,-90.027828,,1,,
1:CHEDECWN,CHELSEA AVENUE at DECATUR STREET,st 1611,35.168617,-90.023722,,1,,
1:CHELEAWN,CHELSEA AVENUE at LEATH STREET,st 1615,35.165978,-90.030816,,1,,
1:CHEDUNWN,CHELSEA AVENUE at DUNLAP STREET,st 1614,35.166511,-90.02938,,1,,
1:PERPARNM,PERKINS ROAD at PARK AVENUE,st 3140,35.106774,-89.907791,,1,,
1:PERDEENN,PERKINS ROAD at DEE ROAD,st 3139,35.10049,-89.906543,,1,,
1:PERWINNF,PERKINS ROAD at WINDERMERE ROAD,st 3142,35.11017,-89.907618,,1,,
1:PERPARNF,PERKINS ROAD at PARK AVENUE,st 3141,35.10747,-89.907749,,1,,
1:PERALDNM,PERKINS ROAD at ALDERSGATE ROAD,st 3145,35.120046,-89.908438,,1,,
1:PERSOUNM,PERKINS ROAD at SOUTHERN AVENUE,st 3143,35.113263,-89.908408,,1,,
1:LAMREMWN,LAMAR AVENUE at REMBERT STREET,st 5698,35.113557,-89.996187,,1,,
1:WINKIREF,WINCHESTER ROAD at KIRBY ROAD,st 1782,35.049522,-89.847488,,1,,
1:THIROLSN,3RD STREET at EAST ROLLINS ROAD,st 5012,35.06102,-90.059467,,1,,
1:THIBROSF,3RD STREET at BROOKS ROAD,st 5011,35.062324,-90.059334,,1,,
1:ALCJOHEN,ALCY ROAD at JOHANNA DRIVE,st 4694,35.077766,-90.000279,,1,,
1:ALCSHEEF,ALCY ROAD at SHERRIE STREET,st 4693,35.077526,-90.002027,,1,,
1:ALCKE2EM,ALCY ROAD at KETCHUM ROAD,st 4699,35.07899,-89.985714,,1,,
1:ALCKE1EM,ALCY ROAD at KETCHUM ROAD,st 4698,35.078316,-89.993389,,1,,
1:AIRDEMNN,AIRWAYS BOULEVARD at DEMOCRAT ROAD,st 5319,35.067757,-89.987938,,1,,
1:AIRDEMNM,AIRWAYS BOULEVARD at DEMOCRAT ROAD,st 5318,35.066676,-89.988647,,1,,
1:NEEHILSN,NEELY ROAD at HILLVIEW AVENUE,st 5502,35.04781,-90.056318,,1,,
1:HOLPOPNF,HOLLYWOOD STREET at POPLAR AVENUE,st 235,35.140212,-89.978697,,1,,
1:MADIDLWN,MADISON AVENUE at IDLEWILD STREET,st 752,35.137921,-90.000978,,1,,
1:NEEFAISN,NEELY ROAD at FAIRWAY AVENUE,st 5503,35.044816,-90.056319,,1,,
1:MADEVEWN,MADISON AVENUE at EVERGREEN STREET,st 754,35.138191,-90.003401,,1,,
1:MADAUBWF,MADISON AVENUE at AUBURNDALE STREET,st 753,35.13811,-90.002604,,1,,
1:MADANGWN,MADISON AVENUE at ANGELUS STREET,st 756,35.138005,-90.006223,,1,,
1:MADBELWN,MADISON AVENUE at BELVEDERE BOULEVARD,st 755,35.138102,-90.004785,,1,,
1:MADWILWN,MADISON AVENUE at WILLETT STREET,st 758,35.138247,-90.008658,,1,,
1:MADAVAWM,MADISON AVENUE at AVALON STREET,st 757,35.138094,-90.007098,,1,,
1:BROSOUEF,BROOKS ROAD at SOUTH CENTER ROAD,st 5285,35.062887,-90.0528,,1,,
1:RANSANSM,RANGE LINE ROAD at SANDPIPER AVENUE,st 1575,35.216347,-89.975692,,1,,
1:ALCMANEN,ALCY ROAD at MANCHESTER ROAD,st 4691,35.077644,-90.006052,,1,,
1:ALCROZEN,ALCY ROAD at ROZELLE STREET,st 4690,35.077698,-90.007501,,1,,
1:WATBROSN,WATKINS STREET at BROWN AVENUE,st 3847,35.167489,-90.010395,,1,,
1:WATLEXSN,WATKINS STREET at LEXINGTON CIRCLE,st 3846,35.168257,-90.010251,,1,,
1:WATJACSF,WATKINS STREET at JACKSON AVENUE,st 3866,35.157945,-90.011908,,1,,
1:WATVOLSN,WATKINS STREET at VOLLINTINE AVENUE,st 3848,35.164861,-90.010463,,1,,
1:KIRDEESN,KIRBY PARKWAY at DEER PARK DRIVE,st 7226,35.046493,-89.843473,,1,,
1:KIRWINSF,KIRBY PARKWAY at WINCHESTER ROAD,st 7225,35.049318,-89.843907,,1,,
1:HUMWALSF,HUMPHREYS BOULEVARD at WALNUT GROVE ROAD,st 254,35.131145,-89.857111,,1,,
1:KIRCOUSN,KIRBY PARKWAY at COUNTRY OAKS CIRCLE,st 7227,35.043652,-89.843779,,1,,
1:HUMESHSN,HUMPHREYS BOULEVARD at SHADY GROVE ROAD,st 2900,35.123444,-89.848944,,1,,
1:HUMHUMSM,HUMPHREYS BOULEVARD at HUMPHREYS CENTER,st 2899,35.127376,-89.85357,,1,,
1:ALCJUDEN,ALCY ROAD at JUDSON STREET,st 4692,35.077607,-90.004438,,1,,
1:ESHRIVWF,SHADY GROVE ROAD at RIVER VIEW ROAD,st 2965,35.122476,-89.852156,,1,,
1:HIGMIMSF,HIGHLAND STREET at MIMOSA AVENUE,st 3217,35.138974,-89.944998,,1,,
1:MACMARNW,MACON ROAD at MARIA STREET,st 6343,35.162445,-89.931265,,1,,
1:CRUSHENN,CRUMPLER ROAD at SHELBY DRIVE,st 2534,35.020127,-89.848562,,1,,
1:CRUPINNF,CRUMPLER ROAD at PINE MEADOW LANE,st 2533,35.014552,-89.848628,,1,,
1:SHECRUWM,SHELBY DRIVE at CRUMP BOULEVARD,st 2415,35.020487,-89.855574,,1,,
1:SHEAMAWF,SHELBY DRIVE at AMANDA OAKS CIRCLE WEST,st 2414,35.020502,-89.853069,,1,,
1:CANWEAEN,CANARY LANE at WEAVER ROAD,st 5862,35.046887,-90.096799,,1,,
1:402,MCLEMORE AVENUE at COLLEGE STREET,no 28,35.1155125,-90.030671,,1,,
1:WEAFIENF,WEAVER ROAD at FIELDS ROAD,st 5864,35.049809,-90.096523,,1,,
1:WEACARNN,WEAVER ROAD at CAREY ROAD,st 5863,35.048245,-90.096512,,1,,
1:SAXHAZNN,SAX ROAD at HAZELWOOD ROAD,st 5868,35.059562,-90.086742,,1,,
1:WEAWALNN,WEAVER ROAD at WALK ROAD,st 5865,35.051847,-90.096535,,1,,
1:SAXNONNN,SAX ROAD at NONCONNAH BOULEVARD,st 5870,35.063593,-90.086666,,1,,
1:SAXHARNN,SAX ROAD at HARAHAN ROAD,st 5869,35.062574,-90.086699,,1,,
1:CHEMCLEF,CHELSEA AVENUE at MCLEAN BOULEVARD,st 1520,35.172694,-89.995072,,1,,
1:SAXFLYNF,SAX ROAD at FLYNN ROAD,st 5871,35.065443,-90.086589,,1,,
1:NATGUENN,NATIONAL STREET at GUERNSEY AVENUE,st 7013,35.158459,-89.947446,,1,,
1:NATTUTNF,NATIONAL STREET at TUTWILER AVENUE,st 7011,35.152275,-89.947644,,1,,
1:NATFARNN,NATIONAL STREET at FARMVILLE ROAD,st 6976,35.164714,-89.946639,,1,,
1:NATMACNF,NATIONAL STREET at MACON ROAD,st 7008,35.162453,-89.946908,,1,,
1:NATFAINF,NATIONAL STREET at FAIROAKS AVENUE,st 6973,35.168759,-89.944008,,1,,
1:NATROCNM,NATIONAL STREET at ROCKWOOD AVENUE,st 6972,35.165911,-89.946216,,1,,
1:NATBAYNF,NATIONAL STREET at BAYLISS AVENUE,st 7009,35.172028,-89.942043,,1,,
1:NATHAZNM,NATIONAL STREET at HAZELWOOD AVENUE,st 6974,35.170804,-89.942577,,1,,
1:STAMALEN,STAGE ROAD at MALL DRIVE,st 1039,35.204219,-89.785164,,1,,
1:STAGEREF,STAGE ROAD at GERMANTOWN PARKWAY,st 1037,35.204301,-89.789616,,1,,
1:MACVAUWN,MACON ROAD at VAUGHN ROAD,st 6941,35.162172,-89.92056,,1,,
1:STAWALEN,STAGE ROAD at WALMART DRIVE,st 1040,35.204132,-89.782605,,1,,
1:MACGRAWN,MACON ROAD at GRAHAM ROAD,st 6942,35.162314,-89.926328,,1,,
1:MACWINWF,MACON ROAD at WINGFIELD ROAD,st 3980,35.16226,-89.924267,,1,,
1:MACCHAWN,MACON ROAD at CHATWOOD STREET,st 3982,35.162425,-89.930158,,1,,
1:MACVICWN,MACON ROAD at VICTOR DRIVE,st 3981,35.162379,-89.928431,,1,,
1:HICSHESN,HICKORY HILL ROAD at SHELBY DRIVE,st 6358,35.020661,-89.866335,,1,,
1:AIRPRESF,AIR PARK STREET at PREMIER AVENUE,st 7158,35.043877,-89.931357,,1,,
1:SHEVESEF,SHELBY DRIVE at VESCOVI LANE,st 2484,35.020266,-89.843747,,1,,
1:SHESANEM,SHELBY DRIVE at SANDY PARK DRIVE,st 2482,35.020308,-89.85418,,1,,
1:RIVBORNN,RIVERDALE ROAD at BORDEAUX LANE,st 3881,35.024053,-89.831095,,1,,
1:RIVSHENF,RIVERDALE ROAD at SHELBY DRIVE,st 3871,35.020827,-89.831083,,1,,
1:GOOFORSN,GOODLETT STREET at FOREST VIEW DRIVE,st 2705,35.059569,-89.922329,,1,,
1:POPRIVWF,POPLAR AVENUE at RIVERDALE ROAD,st 2002,35.096374,-89.822199,,1,,
1:TRIAZAWF,TRIGG AVENUE at AZALIA STREET,st 6996,35.111839,-90.030065,,1,,
1:GOOCRESN,GOODLETT STREET at CREIGHTON AVENUE,st 2706,35.057719,-89.922388,,1,,
1:SPAGREEF,SOUTH PARKWAY EAST at GREENWOOD STREET,st 2292,35.10946,-90.024037,,1,,
1:SPAENGEF,SOUTH PARKWAY EAST at ENGLEWOOD STREET,st 2291,35.109523,-90.025939,,1,,
1:CHEWI1WM,CHELSEA AVENUE at WILLETT STREET,st 1601,35.172938,-90.004496,,1,,
1:SPAHEMEN,SOUTH PARKWAY EAST at HEMLOCK STREET,st 2293,35.109432,-90.022842,,1,,
1:CHESYLWN,CHELSEA AVENUE at SYLVAN STREET,st 1607,35.171402,-90.016277,,1,,
1:CHECOLWN,CHELSEA AVENUE at COLBY STREET,st 1606,35.171886,-90.014992,,1,,
1:CHEBRIEM,CHELSEA AVENUE at BRITTON STREET,st 1522,35.173708,-89.988381,,1,,
1:CHEUNIEN,CHELSEA AVENUE at UNIVERSITY STREET,st 1521,35.17333,-89.990858,,1,,
1:PERCA1EN,PERSON AVENUE at CALIA STREET,st 4628,35.099784,-89.995492,,1,,
1:PERGLOEM,PERSON AVENUE at GLORY CIRCLE,st 4627,35.099875,-89.997748,,1,,
1:CASKELSM,CASTALIA STREET at KELTNER CIRCLE,st 4630,35.096343,-89.995009,,1,,
1:CASBOYSF,CASTALIA STREET at BOYLE AVENUE,st 6987,35.098711,-89.994896,,1,,
1:CASDUNSM,CASTALIA STREET at DUNN AVENUE,st 4632,35.093519,-89.995111,,1,,
1:CASKELSN,CASTALIA STREET at KELTNER CIRCLE,st 6929,35.094904,-89.995043,,1,,
1:RAIFRIEF,RAINES ROAD at FRIENDLY WAY,st 7214,35.034895,-89.849453,,1,,
1:DUNCUSEM,DUNN AVENUE at CUSTER STREET,st 4634,35.091632,-89.993044,,1,,
1:RANSANSN,RANGE LINE ROAD at SANDPIPER AVENUE,st 1576,35.213944,-89.975706,,1,,
1:KIRRAINF,KIRBY PARKWAY at RAINES ROAD,st 7148,35.035257,-89.847451,,1,,
1:FRIPENWF,FRISCO AVENUE at PENDLETON STREET,st 7053,35.085538,-89.971141,,1,,
1:RANMONSM,RANGE LINE ROAD at MONETTE AVENUE,st 1577,35.212326,-89.975731,,1,,
1:LAMSHUWM,LAMAR AVENUE at SHULTZ AVENUE,st 5682,35.089233,-89.96502,,1,,
1:WALFOREN,WALKER AVENUE at FORD PLACE,st 4409,35.119411,-90.03795,,1,,
1:JACHUDEN,JACKSON AVENUE at HUDSON STREET,st 3923,35.16256,-89.956086,,1,,
1:JAMRG1WM,JAMES ROAD at RIVER GROVE CIRCLE,st 1198,35.204712,-89.929638,,1,,
1:MACHOLEF,MACON ROAD at HOLMES ROAD,st 3925,35.163065,-89.950782,,1,,
1:JACMACEN,JACKSON AVENUE at MACON ROAD,st 3924,35.164113,-89.953648,,1,,
1:SCHALPSN,SCHOOLFIELD ROAD at ALPENA AVENUE,st 1667,35.225287,-89.969665,,1,,
1:MACPANEN,MACON ROAD at PANAMA STREET,st 3926,35.162625,-89.948635,,1,,
1:STEGRESN,STEELE STREET at GREENDALE AVENUE,st 1268,35.21488,-90.015144,,1,,
1:STEPAUSN,STEELE STREET at PAULLUS AVENUE,st 1267,35.216194,-90.015132,,1,,
1:DELCANWF,DELLWOOD AVENUE at CANFIELD AVENUE,st 6880,35.213058,-90.016154,,1,,
1:STEDELSN,STEELE STREET at DELLWOOD AVENUE,st 1269,35.213289,-90.015201,,1,,
1:SUMVAUWN,SUMMER AVENUE at VAUGHN ROAD,st 4065,35.149081,-89.921316,,1,,
1:SUMESTWM,SUMMER AVENUE at ESTRIDGE DRIVE,st 4063,35.148996,-89.917896,,1,,
1:SUMNGRWM,SUMMER AVENUE at NGRAHAM STREET,st 4070,35.149149,-89.925412,,1,,
1:SUMVAUWF,SUMMER AVENUE at VAUGHN ROAD,st 4069,35.149101,-89.92291,,1,,
1:DUNPEREF,DUNN AVENUE at PERRY ROAD,st 4617,35.092044,-90.009491,,1,,
1:SUMNGRWF,SUMMER AVENUE at N GRAHAM STREET,st 4071,35.149224,-89.928489,,1,,
1:CHEMAYWN,CHELSEA AVENUE at MAY STREET,st 1595,35.173614,-89.989988,,1,,
1:CHEBRIWN,CHELSEA AVENUE at BRITTON STREET,st 1594,35.173967,-89.987673,,1,,
1:CHEMCLWN,CHELSEA AVENUE at MCLEAN BOULEVARD,st 1597,35.172856,-89.995001,,1,,
1:CHEUNIWF,CHELSEA AVENUE at UNIVERSITY STREET,st 1596,35.173272,-89.992264,,1,,
1:CHEEVEWM,CHELSEA AVENUE at EVERGREEN STREET,st 1599,35.172706,-89.997973,,1,,
1:CHEMCLWF,CHELSEA AVENUE at MCLEAN BOULEVARD,st 1598,35.172674,-89.996496,,1,,
1:CLEMONNN,CLEVELAND STREET at MONROE AVENUE,st 3880,35.137759,-90.016416,,1,,
1:CHEWILWM,CHELSEA AVENUE at WILLETT STREET,st 1600,35.172803,-90.00089,,1,,
1:SHESU2WM,SHELBY OAKS DRIVE at SUMMER AVENUE,st 4142,35.162527,-89.875512,,1,,
1:CLEMA1NN,CLEVELAND STREET at MADISON AVENUE,st 28,35.138769,-90.016261,,1,,
1:SCHFRASM,SCHOOLFIELD ROAD at FRAYSER BOULEVARD,st 1668,35.221928,-89.969958,,1,,
1:SHESU3WM,SHELBY OAKS DRIVE at SUMMER AVENUE,st 4143,35.162564,-89.876476,,1,,
1:STATENWF,STAGE ROAD at TENA DRIVE,st 998,35.205811,-89.915668,,1,,
1:STACOLWN,STAGE ROAD at COLEMAN ROAD,st 997,35.206041,-89.913795,,1,,
1:JAMHOMWM,JAMES ROAD at HOMEWOOD DRIVE,st 1197,35.205305,-89.92566,,1,,
1:STAAUSWM,STAGE ROAD at AUSTIN PEAY HWY,st 999,35.20538,-89.920709,,1,,
1:FOULACSN,4TH STREET at LACLEDE AVENUE,st 4834,35.118833,-90.051171,,1,,
1:FOUWALSN,4TH STREET at WALKER AVENUE,st 4833,35.119896,-90.051205,,1,,
1:CHEELLEN,CHELSEA AVENUE at ELLINGTON STREET,st 4588,35.173235,-89.951032,,1,,
1:FOUGASSN,4TH STREET at GASTON AVENUE,st 4835,35.118083,-90.051188,,1,,
1:GETRHOSF,GETWELL ROAD at RHODES AVENUE,st 378,35.09902,-89.930992,,1,,
1:GETSTUSF,GETWELL ROAD at STUART ROAD,st 6156,35.104114,-89.93085,,1,,
1:CRUEASEF,CRUMP BOULEVARD at EAST STREET,st 5727,35.131751,-90.030785,,1,,
1:GETKIMSF,GETWELL ROAD at KIMBALL AVENUE,st 373,35.092487,-89.931159,,1,,
1:CRUCAMEN,CRUMP BOULEVARD at CAMILLA STREET,st 5729,35.131678,-90.027387,,1,,
1:CRUDUDEN,CRUMP BOULEVARD at DUDLEY STREET,st 5728,35.131714,-90.029302,,1,,
1:LAMMINEN,LAMAR AVENUE at MINNA PL,st 5731,35.128896,-90.021624,,1,,
1:CRUSOMEF,CRUMP BOULEVARD at SOMERILLE STREET,st 5730,35.13132,-90.025717,,1,,
1:LAMSNOEF,LAMAR AVENUE at SNOWDEN CIRCLE,st 5734,35.125999,-90.016436,,1,,
1:LAMNOEN,LAMAR AVENUE at SNOWDEN CIRCLE,st 5733,35.127242,-90.018637,,1,,
1:LAMWILEN,LAMAR AVENUE at WILLETT STREET,st 5736,35.122537,-90.010474,,1,,
1:LAMHEYEM,LAMAR AVENUE at HEYWOOD STREET,st 5735,35.125355,-90.01533,,1,,
1:LAPFRENN,LAPALOMA STREET at FREEMONT AVENUE,st 4621,35.093262,-89.998518,,1,,
1:DUNHAYEF,DUNN AVENUE at HAYS ROAD,st 4619,35.091843,-90.001959,,1,,
1:LAPHEANN,LAPALOMA STREET at HEARST AVENUE,st 4623,35.096041,-89.998438,,1,,
1:LAPFERNN,LAPALOMA STREET at FERBER AVENUE,st 4622,35.094594,-89.998428,,1,,
1:LAPFRINN,LAPALOMA STREET at FRISCO AVENUE,st 4625,35.097963,-89.99879,,1,,
1:LAPCARNN,LAPALOMA STREET at CARVER AVENUE,st 4624,35.097043,-89.998813,,1,,
1:YALLEHWM,YALE ROAD at LEHI DRIVE,st 1168,35.220558,-89.92428,,1,,
1:LAPEPENN,LAPALOMA STREET at EAST PERSON AVENUE,st 4626,35.099831,-89.998445,,1,,
1:YALRAMWF,YALE ROAD at RAMILL ROAD,st 1240,35.220642,-89.927659,,1,,
1:YALRAMWN,YALE ROAD at RAMILL ROAD,st 6879,35.220615,-89.927105,,1,,
1:FRAEDGWN,FRAYSER BOULEVARD at EDGEFIELD  DRIVE,st 1243,35.223176,-89.939997,,1,,
1:FRAHAWWF,FRAYSER BOULEVARD at HAWKINS MILL ROAD,st 1242,35.223091,-89.935853,,1,,
1:FOUWEBSN,4TH STREET at WEBSTER AVENUE,st 798,35.130363,-90.050485,,1,,
1:STPFOUEN,ST PAUL AVENUE at 4TH STREET,st 6101,35.131415,-90.050655,,1,,
1:FOUTAPSF,4TH STREET at TAPTON PLACE,st 4832,35.121371,-90.051138,,1,,
1:FOUCRUSM,4TH STREET at CRUMP BOULEVARD,st 800,35.12794,-90.050827,,1,,
1:AIRDWISF,AIRWAYS BOULEVARD at DWIGHT ROAD,st 5231,35.084549,-89.986692,,1,,
1:SHESYCWF,SHELBY OAKS DRIVE at SYCAMORE VIEW ROAD,st 4137,35.167934,-89.865202,,1,,
1:AIRJOYSM,AIRWAYS BOULEVARD at JOY LANE,st 5234,35.080527,-89.985237,,1,,
1:AIRBALSN,AIRWAYS BOULEVARD at BALL ROAD,st 5233,35.08159,-89.985556,,1,,
1:THIEGESN,3RD STREET at EAST GEORGIA AVENUE,st 4298,35.129272,-90.054821,,1,,
1:THISTPSN,3RD STREET at SAINT PAUL AVENUE,st 4297,35.131622,-90.054743,,1,,
1:THIVIRSN,3RD STREET at VIRGINIA AVENUE,st 4300,35.125786,-90.054944,,1,,
1:THIECASN,3RD STREET at EAST CAROLINA AVENUE,st 4299,35.128226,-90.054866,,1,,
1:THIMARSM,3RD STREET at MARYLAND AVENUE,st 4302,35.122864,-90.055077,,1,,
1:THICRUSN,3RD STREET at CRUMP BOULEVARD,st 4301,35.124723,-90.054999,,1,,
